id,created_at,updated_at,canceled_at,in_open_list,completion_date_time,reparation_start_date_time,reparation_end_date_time,vehicle_id,contact_id,license_plate,vehicle_identification_number,manufacturer,model,model_type,first_registration,mileage,company,salutation_id,first_name,last_name,street,zip_code,city,email,phone,customer_number,state_id,state_name,state_category,state_ids,order_count,order_numbers,insurer_id,is_huk_relevant,workshop_task_count,work_load_total,gt_case_type,gt_case_kind,gt_zones,gt_severity,gt_insurance_type,gt_lifecycle_stage,freitext
857329,2026-06-10 16:11:20,2026-06-30 15:47:06,,false,2026-06-29 08:47:06,2026-06-26 15:08:46,2026-06-27 21:08:46,112322,130252,QQE-X 28,ZZFPV2EF1WC586931,Seat,Ibiza,KJ1,2018-03-28,171773,,3,Sabine,Gross,Weissdornweg 31,93047,Regensburg,sabine_gross@example.org,+49 (0)177 7322184,996076,9,🏁 Abgeholt,Vorgangsstatus,9|395|1449|51,2,711408|166832,,false,0,0,service,Inspektion,,,,abgeschlossen,"Seat Ibiza, QQE-X 28, km 171773
Fzg. vorgefahren, Inspektion mit Pollenfilter und Bremsflüssigkeit.
Servicerückstellung nicht erfolgt, bitte mitmachen."
846640,2026-06-06 12:26:58,2026-06-06 12:26:58,,true,,,,118333,146777,QQ-P 57,ZZJSV4DG6V1140421,Opel,Mokka,U,2026-01-08,14617,Sonnenhang Handel AG,1,Christian,Hartmann,Espenstrasse 34,01067,Dresden,christian.hartmann89@example.org,0155 7666534,385515,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|239|1172,0,,,false,1,89,service,Ölwechsel,,,,neu,"Opel Mokka, QQ-P 57
Ölwechsel: Ölservice fällig, Anzeige im Display.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde fragt nach Ersatzwagen. Leihwagen ja, Hol- und Bringservice ja.
Kunde bekommt Zwischeninfo."
857227,2026-04-16 13:45:20,2026-05-08 00:01:07,,false,2026-05-07 08:01:07,2026-05-01 16:21:07,2026-05-05 17:21:07,108373,150632,QQV-PL 62,ZZGNKJUZ7V7883775,Opel,Corsa,F,2021-01-23,51436,,1,Oliver,Sauer,Zedernweg 63,71032,Boeblingen,oliver.sauer12@example.net,0170 8261120,184644,121,abgerechnet ! Auftrag erledigt abgeschlossen,Vorgangsstatus,121|1139|1586,1,658768,104,false,2,102,damage,Vandalismus,Schweller links|Tür hinten rechts,mittel,teilkasko,abgeschlossen,"Kunde berichtet: Vandalismus, Schaden am 13.04. entdeckt. Schweller links: Halterung gebrochen, ca. 25 cm.
Weiterer Schaden Tür hinten rechts, Beule.
Kunde will erst nach Preis entscheiden. Hol- und Bringservice gewünscht.
Teilkasko läuft, SB laut Police 300 EUR.
Bitte Wiedervorlage in einer Woche."
888443,2026-07-01 10:42:36,2026-07-07 21:21:13,,true,,2026-07-07 14:21:13,,111008,140983,XQE-LW 818,ZZJ5PUR6XR7131344,Mercedes,Sprinter,W907,2019-08-14,143555,Kieswerk Service OHG,1,,,Wacholderweg 55,85049,Ingolstadt,,+49 (0)173 9817140,217853,91,🦊☎Haftung unklar Wiedervorlage,Vorgangsstatus,91|242|1172|50,1,113407,,false,2,106,service,Ölwechsel,,,,laufend,"Ölwechsel: Ölservice laut Serviceintervall, Öl 5W30.
Scheibenwischer schmieren, bitte erneuern.
Kunde bittet um Kostenvoranschlag. Leihwagen ja, Hol- und Bringservice ja.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
03.07.26 13:42 M. Ritter: Ersatzteil eingetroffen, Termin vereinbaren"
840295,2026-03-21 11:46:18,2026-03-25 14:46:31,,true,,2026-03-25 08:46:31,,129017,133754,QQT-K 295,ZZAMZKLV5V1449640,VW,Touran,5T,2020-02-18,150341,,3,Sven,Busch,Ahornweg 51,99084,Erfurt,,+49 178 1435169,361193,157,🛒MECHANIK Teile vorab bestellen!,Vorgangsstatus,157|391,1,042840,,false,3,226,service,Inspektion,,,,laufend,"VW Touran, QQT-K 295, km 150341
Fzg. vorgefahren, Große Inspektion inkl. Innenraumfilter.
Scheibenwischer schmieren, bitte erneuern.
Termin nach Teileeingang.
~~~~~~~~~~~~~
29.03.26 15:46 Dispo: Rückruf nicht erreicht, Mailbox
05.04.26 18:46 K. Lang: Rechnung geschrieben
11.04.26 22:46 Teiledienst: Freigabe Versicherung eingetroffen"
888785,2026-02-08 10:02:13,2026-02-27 20:06:45,,true,,2026-02-27 16:06:45,,113840,152735,QQZ-V 1640,ZZGK4HZW4YF664934,VW,Touran,5T,2014-02-20,280392,,1,Ingrid,Engel,Rosmarinweg 91,80331,Muenchen,ingrid.engel@example.net,+49 (0)162 3324089,016186,89,😪☎Kunde nicht erreicht,Vorgangsstatus,89|957|1585|485|1270|497,1,775985,117,false,1,72,damage,Hagelschaden,Dach|Heckklappe|Motorhaube,mittel,teilkasko,laufend,"Kunde berichtet: Hagelschaden, Fzg. stand im Freien. Hagel: Dach betroffen, Lack laut Sichtprüfung intakt.
Hagel: Heckklappe betroffen, Lack laut Sichtprüfung intakt.
Hagelschlag flächig, Motorhaube mit zahlreichen Dellen.
Kunde will erst nach Preis entscheiden. Kunde wartet vor Ort.
Teilkasko läuft, SB laut Police 300 EUR.
Beilackierung notwendig.
~~~~~~~~~~~~~
15.02.26 10:02 Dispo: Fzg. in Halle, Zerlegung begonnen
20.02.26 11:02 Teiledienst: Freigabe Versicherung eingetroffen
24.02.26 12:02 Karosserie: Kunde meldet sich wegen Termin"
893019,2026-02-20 12:20:41,2026-02-21 17:20:41,,true,,,,127569,134474,QQS-C 3,ZZC4HYXK8VN971894,Mercedes,C-Klasse T-Modell,S206,2020-08-14,116061,,2,Simone,Kaiser,Fliederweg 115,85049,Ingolstadt,simone_kaiser@example.org,0178 7781132,107967,88,🙂Vorgang angelegt,Vorgangsstatus,88|1308,0,,,false,2,22,service,HU/AU,,,,neu,"Mercedes C-Klasse T-Modell, QQS-C 3, km 116061
Kunde berichtet: HU überfällig seit letztem Monat.
Bitte anrufen wenn mehr anfällt als besprochen. Hol- und Bringservice gewünscht.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
22.02.26 15:20 Annahme: Kalkulation fertig, an Prüfer"
898621,2026-06-18 17:52:41,2026-07-03 15:46:27,,true,,2026-07-02 11:46:27,,108901,153662,QQT-UR 88,ZZE0MELP3WR915051,Opel,Mokka,U,2020-06-06,66824,,,Julia,Schaefer,Wacholderweg 100,97070,Wuerzburg,julia.schaefer38@example.org,+49 175 3643142,846474,11,👽💣Rückstand ohne Termin! Teilerückstand Fzg. bei uns,Vorgangsstatus,11|393,1,170154,,false,4,141,service,Ölwechsel,,,,laufend,"Opel Mokka, QQT-UR 88, km 66824
Ölwechsel: Ölservice fällig, Anzeige im Display.
Kunde holt am Abend ab. Fzg. bleibt über Nacht da.
~~~~~~~~~~~~~
24.06.26 21:52 Lack: Kunde meldet sich wegen Termin
25.06.26 21:52 SB: Fzg. gewaschen, abholbereit
30.06.26 23:52 A. Jung: Rechnung geschrieben"
887985,2026-05-06 10:09:00,2026-05-29 00:07:57,,true,,2026-05-28 10:07:57,,105409,143824,ZQA-G 546,ZZGJRU947R0338764,Ford,Puma,J2K,2023-04-18,39695,Sonnenhang Pflegedienst e.K.,3,,,Ulmenstrasse 15,28203,Bremen,kotto@example.org,0162 5562514,512334,1291,Fahrzeug reinholen,Vorgangsstatus,1291|180|1266,1,905625,,false,2,41,service,Räder und Reifen,,,,laufend,"Ford Puma, ZQA-G 546
Räder und Reifen: Reifen vorne abgefahren, Angebot erstellen.
Scheibenwischer schmieren, bitte erneuern.
Kunde fragt nach Ersatzwagen.
Fzg. steht auf dem Hof."
867862,2026-01-17 12:47:30,2026-01-18 12:47:30,2026-01-20 13:26:01,false,,,,109038,150488,XQR-E 980,ZZHVUULB5R6668760,Ford,Focus Turnier,DEH,2021-08-15,71779,,1,Simone,Riedel,Am Muehlbach 138,33098,Paderborn,simone.riedel83@example.net,0175 7845093,571771,35,☹️Absage Termin,Vorgangsstatus,35|184|1200,0,,,false,0,0,service,Inspektion,,,,storniert,"Fzg. vorgefahren, Inspektion mit Pollenfilter und Bremsflüssigkeit.
Klimaanlage kühlt schlecht, bitte prüfen.
Rückruf erwünscht bevor zusätzliche Arbeiten. Hol- und Bringservice gewünscht.
~~~~~~~~~~~~~
20.01.26 17:47 Annahme: Endkontrolle offen"
845879,2026-05-12 11:49:00,2026-05-13 09:49:00,,true,,,,124227,152522,QQB-V 70,ZZHPA7CV6ST210794,Ford,Kuga,CX482,2023-09-20,55848,Buchenkamp Logistik GmbH,3,Markus,Scholz,Drosselgasse 4,68159,Mannheim,markus.scholz@example.org,0151/5190906,973589,27,✔️Termin bestätigt,Vorgangsstatus,27|952|1149|613,1,251593,104,false,1,65,damage,Auffahrunfall,Stoßstange vorne,leicht,haftpflicht_gegner,neu,"Kunde berichtet: Auffahrunfall im Stau auf der Autobahn. An Stoßstange vorne feine Kratzspuren (ca. 5 cm).
Kunde will erst nach Preis entscheiden. Ersatzwagen geklärt, Klasse klein.
Unfallgegner bekannt, Haftung dem Grunde nach unstrittig.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
17.05.26 11:49 Lack: Nachtrag: Kunde bittet um Verschiebung
20.05.26 12:49 SB: KD informiert, Termin steht"
832750,2026-07-03 16:01:07,2026-07-04 00:01:07,,true,,,,119573,132328,XQ-VB 9044,ZZDKK0P88XH991350,Mercedes,B-Klasse,W247,2017-07-04,103132,,3,Marco,Sauer,Zypressenweg 121,22299,Hamburg,,0155/2356322,663699,533,📲✅Vorkalkulation erledigt bitte Termin vereinbaren,Vorgangsstatus,533|796|997,1,613929,,false,1,74,service,Inspektion,,,,neu,"Fzg. vorgefahren, Inspektion nach Herstellervorgabe.
Kunde wartet, bitte zügig.
Teile bestellt, Liefertermin offen."
879425,2026-08-10 15:41:05,2026-08-18 18:08:31,,true,,2026-08-18 17:08:31,,107631,152917,QQL-C 94,ZZH6BSAC5XW550201,Audi,Q2,GA,2013-07-19,192126,Seeblick Montage GmbH & Co. KG,1,,,An der Bleiche 9,55116,Mainz,,0171/5093211,715586,34,🌗✔️Nachbestellung Termin bestätigt,Vorgangsstatus,34|394|861|1000,1,983103,,false,2,72,service,Inspektion,,,,laufend,"Lt. Kunde: Inspektion nach Herstellervorgabe.
Kunde meldet Vibration ab 120 km/h.
Kunde wünscht Kostenrahmen vorab. Abholung durch Kunde am Nachmittag.
Kunde bekommt Zwischeninfo."
864585,2026-03-26 14:48:52,2026-04-10 15:31:55,,true,2026-04-09 08:31:55,2026-04-07 13:20:15,2026-04-08 20:20:15,120188,140731,QQN-R 84,ZZJX25LCXR5083013,VW,Polo,AW,2015-01-03,186920,,2,Claudia,Baumann,Rosmarinweg 56,10247,Berlin,claudia.baumann92@example.de,0159/6859652,469453,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|391|998,2,827613|011827,,false,1,52,service,Inspektion,,,,fertig,"KD meldet telefonisch: Inspektion nach Herstellervorgabe.
Kunde meldet Vibration ab 120 km/h.
Bitte anrufen wenn mehr anfällt als besprochen. Leihwagen nein, Kunde wartet.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
27.03.26 15:48 Teiledienst: KV an Kunde verschickt"
830087,2026-06-17 08:53:37,2026-07-05 13:16:08,,false,2026-07-04 13:16:08,2026-06-29 11:17:55,2026-07-01 19:17:55,111146,144040,QQD-VL 71,ZZD4373D1TW696579,VW,Golf,5H,2022-08-24,60200,,1,Sven,Kuhn,Feldblumenweg 31,99084,Erfurt,sven.kuhn@example.de,0160 6965148,078487,14,🚛✅ Ausgeliefert,Vorgangsstatus,14|956|1572|1013,1,015891,134,false,4,203,damage,Hagelschaden,Heckklappe|Dach,leicht,teilkasko,abgeschlossen,"Lt. Kunde: Hagelschaden nach dem Gewitter. Heckklappe mit mehreren Dellen aus Hagelschlag.
Dach mit mehreren Dellen aus Hagelschlag.
KVA erwünscht, bitte per Mail. Leihwagen nein, Kunde wartet.
Teilkasko läuft, SB laut Police 300 EUR.
~~~~~~~~~~~~~
19.06.26 11:53 Dispo: Nachtrag: Kunde bittet um Verschiebung
20.06.26 12:53 E. Vogt: Kalkulation fertig, an Prüfer"
890816,2026-07-20 17:22:10,2026-07-26 18:28:37,,true,,2026-07-25 08:28:37,,116161,149931,QQD-FA 32,ZZAPRXFK1TD143297,BMW,1er,F40,2013-04-22,257130,,,Markus,Sommer,Malvenweg 75,70173,Stuttgart,markus.sommer57@example.net,0176/9940321,160080,157,🛒MECHANIK Teile vorab bestellen!,Vorgangsstatus,157|918,1,787361,,false,0,0,service,Räder und Reifen,,,,laufend,"Kunde bringt Fzg., Räderwechsel mit Wuchten, Reifendruck prüfen.
Klimaanlage kühlt schlecht, bitte prüfen.
Kunde fragt nach Ersatzwagen.
Fzg. steht auf dem Hof."
834979,2026-02-07 13:54:54,2026-02-14 07:58:35,,true,2026-02-13 14:58:35,2026-02-11 13:43:36,2026-02-11 17:43:36,102170,136828,QQ-GE 17,ZZCJKYHR1YW713487,Seat,Ibiza,KJ1,2024-04-15,45696,,1,Karin,Vogt,Rosmarinweg 130,50667,Koeln,karin_vogt@example.com,0162/4234123,554497,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|955|1585,2,618702|041194,,true,3,194,damage,Steinschlag,Windschutzscheibe,leicht,selbstzahler,fertig,"KD meldet telefonisch: Steinschlag bei der Baustellenfahrt. Windschutzscheibe: Einschlag außerhalb Sichtfeld, Harzreparatur angeboten.
KVA erwünscht, bitte per Mail.
Selbstzahler, Rechnung an Kunde.
Bitte Wiedervorlage in einer Woche."
862507,2026-07-14 14:32:12,2026-07-15 12:32:12,2026-07-15 10:39:08,false,,,,106065,134519,ZQD-W 2379,ZZHGKPSG5XS132909,BMW,2er Active Tourer,U06,2014-04-10,253978,Altmuehl Fuhrpark OHG,1,Lena,Kramer,Salbeiweg 87,13407,Berlin,lena.kramer96@example.org,0152/3963680,883363,15,🚧Wurde Totalschaden,Vorgangsstatus,15|938|1572|1599,1,081801,104,false,4,180,damage,Rangierschaden,Stoßstange vorne rechts|Kotflügel hinten rechts,leicht,haftpflicht_gegner,storniert,"BMW 2er Active Tourer, ZQD-W 2379, km 253978
Lt. Kunde: Rangierschaden beim Ausparken. Stoßstange vorne rechts ca. 5 cm Kratzer, Lack nicht durch.
Kotflügel hinten rechts ebenfalls: kleine Delle.
KVA erwünscht, bitt per Mail. Leihwagen nein, Kunde wartet.
Haftpflicht Gegner, Gutachter beauftragt.
Termin steht, Dauer ca. 2 Tage.
~~~~~~~~~~~~~
18.07.26 19:32 S. Schaefer: Kunde meldet sich wegen Termin"
876868,2026-03-07 07:32:13,2026-03-31 10:26:24,,true,,2026-03-31 07:26:24,,120698,130537,XQL-ZV 46,ZZEP5K5V0S8441906,Ford,Fiesta,JHH,2024-07-26,43680,Altmuehl Bau GmbH,2,Ingrid,Otto,An der Bleiche 51,30655,Hannover,ingrid_otto@example.de,+49 (0)159 5147654,253473,92,😀↪🕧Kunde erreicht Meldet sich,Vorgangsstatus,92|1563|1150|480|1000,1,065155,128,false,4,249,damage,Vandalismus,Kotflügel hinten rechts|Fahrertür|Beifahrertür,schwer,teilkasko,laufend,"Ford Fiesta, XQL-ZV 46, km 43680
Fzg. vorgefahren, Vandalismus, Anzeige bei der Polizei erstattet. Kotflügel hinten rechts: Teil gerissen und lose, ca. 3 cm Durchmesser.
Auch Fahrertür beschädigt (großflächig deformiert).
Weiterer Schaden Beifahrertür, Bauteil durchgebrochen.
Kunde bittet um Terminvorschlag. Leihwagen nein, Kunde wartet.
TK deckt Glasschaden, SB 150 EUR.
Ersatzteil nur komplett lieferbar, Austausch statt Instandsetzung.
~~~~~~~~~~~~~
13.03.26 07:32 Karosserie: Fzg. in Halle, Zerlegung begonnen"
828851,2026-01-06 17:52:53,2026-01-28 17:16:07,,true,,2026-01-27 12:16:07,,101893,149977,ZQA-LB 7646,ZZGG4F340X5270966,Audi,A3 Sportback,8Y,2025-11-21,15309,Sonnenhang Handel GmbH & Co. KG,1,Markus,Kuhn,Sonnenblumenweg 31,70173,Stuttgart,markus_kuhn@example.org,0171 3953137,198156,1291,Fahrzeug reinholen,Vorgangsstatus,1291|239,1,440550,,false,0,0,service,Bremsen,,,,laufend,"Bremsen: Bremsscheiben hinten riefig, Kunde meldet Rubbeln.
Kunde meldet Vibration ab 120 km/h.
Kunde bittet um Kostenvoranschlag. Leihwagen ja.
~~~~~~~~~~~~~
12.01.26 20:52 TS: Rechnung geschrieben"
881143,2026-04-03 16:47:42,2026-04-30 18:58:59,,false,2026-04-29 09:53:16,2026-04-24 10:58:59,2026-04-29 18:58:59,127895,130178,XQL-XC 819,ZZG43LZZ7VS625749,VW,Golf,5H,2025-04-16,21704,,2,Yvonne,Kramer,Weissdornweg 136,47051,Duisburg,,0163 7860359,788491,14,🚛✅ Ausgeliefert,Vorgangsstatus,14|955|486,2,046750|686804,,false,2,106,damage,Rangierschaden,Fahrertür,mittel,selbstzahler,abgeschlossen,"Fzg. vorgefahren, Rangierschaden an der Laderampe. Fahrertür Riss im Lack, ca. 10 cm.
Kunde fragt nach Reparaturdauer. Abholung durch Kunde am Nachmittag.
Selbstzahler, keine Vers. im Spiel.
Fzg. steht auf dem Hof."
826049,2026-07-04 16:17:14,2026-07-16 20:21:51,,true,2026-07-15 13:37:59,2026-07-11 12:21:51,2026-07-15 18:21:51,128838,153756,QQK-A 628,ZZBBLGTU7RM345860,Skoda,Fabia,PJ,2017-03-24,96625,,,Stefan,Herrmann,Drosselgasse 61,50667,Koeln,stefan_herrmann@example.com,0179/3115706,295922,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|393|612,1,807661,,false,0,0,service,Inspektion,,,,fertig,"Skoda Fabia, QQK-A 628, km 96625
Inspektion: Große Inspektion inkl. Innenraumfilter.
Kontrollleuchte Reifendruck ist an.
Kunde fragt nach Ersatzwagen. Ersatzwagen geklärt, Klasse klein.
~~~~~~~~~~~~~
07.07.26 20:17 A. Busch: Endkontrolle offen
11.07.26 01:17 A. Busch: Teile bestellt, Nachricht an Dispo
15.07.26 03:17 Lack: Fzg. gewaschen, abholbereit"
846736,2026-06-12 09:06:21,2026-06-30 09:50:16,,true,2026-06-29 07:58:31,2026-06-28 15:50:16,2026-06-29 21:50:16,109164,130593,XQM-W 54,ZZH9BKGK4SS792425,Seat,Ateca,KH7,2015-11-25,96804,Seeblick Handel AG,2,,,Sonnenblumenweg 86,13407,Berlin,kbaumann@example.net,0171/6504723,840998,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|239|1249|496,0,,,false,2,33,service,Bremsen,,,,fertig,"Seat Ateca, XQM-W 54
Fzg. angeliefert, Bremsscheiben hinten riefig, Kunde meldet Rubbeln.
Rückruf erwünscht bevor zusätzliche Arbeiten. Leihwagen ja.
~~~~~~~~~~~~~
16.06.26 10:06 TS: Fzg. gewaschen, abholbereit"
840889,2026-05-01 14:10:44,2026-05-08 02:22:19,,true,,2026-05-07 11:22:19,,107076,131161,ZQ-VD 284,ZZH8YXYL7YG655974,Seat,Ateca,KH7,2016-05-22,189710,,3,Lars,Sommer,Lindenweg 51,47051,Duisburg,lars.sommer72@example.com,0177 7480609,460837,621,🕐⚡🛒 Teil immer noch nicht geliefert Termin kann nicht gehalten werden,Vorgangsstatus,621|238|485|497,0,,,false,3,145,service,Räder und Reifen,,,,laufend,"Räder und Reifen: Räderwechsel mit Wuchten, Reifendruck prüfen.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Rückruf erwünscht bevor zusätzliche Arbeiten. Leihwagen ja.
Termin steht, Dauer ca. 2 Tage.
~~~~~~~~~~~~~
03.05.26 15:10 SB: Fzg. gewaschen, abholbereit"
879768,2026-02-27 12:23:15,2026-02-28 10:23:15,2026-03-04 17:54:34,false,,,,127406,158339,ZQD-L 15,ZZHZ1R407S9545809,VW,Golf Variant,5H8,2022-04-23,97165,Steinfurt Sanitaer e.K.,,,,An der Bleiche 22,86150,Augsburg,kontakt.vogt61@example.org,+49 175 7737084,419869,13,😢 Kunde nicht erschienen,Vorgangsstatus,13|237|597|1173|497,1,122455,,false,1,35,service,Inspektion,,,,storniert,"VW Golf Variant, ZQD-L 15, km 97165
Inspektion: Große Inspektion inkl. Innenraumfilter.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde wünscht Kostenrahmen vorab. Ersatzwagen geklärt, Klasse klein.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
28.02.26 12:23 C. Moser: Leihwagen reserviert
01.03.26 17:23 C. Moser: Nachtrag: Kunde bittet um Verschiebung"
820223,2026-02-26 15:29:05,2026-03-22 06:18:19,,true,,2026-03-21 09:18:19,,116185,141691,QQC-WK 807,ZZCL36WC6TV011964,Mercedes,Sprinter,W907,2026-07-20,5222,,,Elke,Hahn,Lerchenstrasse 125,47051,Duisburg,,+49 (0)151 9184853,636956,33,⚠️Schadensfeststellung,Vorgangsstatus,33|958|1151|1591|487|1012,2,743782|308828,101,false,2,52,damage,Auffahrunfall,Kotflügel hinten links|Kotflügel hinten rechts,leicht,haftpflicht_gegner,laufend,"Kunde bringt Fzg., Auffahrunfall, Hergang lt. Kunde unklar. Kotflügel hinten links Schrammen, ca. 15 cm.
Weiterer Schaden Kotflügel hinten rechts, Druckstelle.
Kunde möchte wissen ob Instandsetzung reicht. Abholung durch Kunde am Nachmittag.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
Bitte Wiedervorlage in einer Woche.
~~~~~~~~~~~~~
01.03.26 16:29 Servicebüro: Kunde meldet sich wegen Termin
03.03.26 20:29 SB: Nachtrag: Kunde bittet um Verschiebung"
892510,2026-06-22 13:35:25,2026-06-27 10:12:40,,true,2026-06-27 09:12:40,2026-06-24 13:51:31,2026-06-25 21:51:31,107337,144234,QQV-KG 7567,ZZGY49AA0XW284911,Seat,Leon,KL1,2024-10-17,40225,,,Bernd,Ziegler,Ginsterweg 123,47051,Duisburg,bziegler@example.org,0176 0188169,668551,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|1139|1174,1,924873,134,false,1,27,damage,Parkschaden,Stoßstange vorne|Fahrertür,schwer,gesteuert,fertig,"Fzg. angeliefert, Parkschaden, Kunde hat Fotos gemacht. Stoßstange vorne: Aufnahme abgerissen, ca. 3 cm Durchmesser.
Weiterer Schaden Fahrertür, Bauteil durchgebrochen.
Kunde möchte Fzg. bis Monatsende zurück. Fzg. bleibt über Nacht da.
Schadensteuerer hat KVA in Prüfung.
Teile bestellt, Liefertermin offen.
Steuerung: Flottenpartner Nord."
855798,2026-05-20 17:59:38,2026-05-21 13:59:38,,true,,,,113552,135595,QQ-U 11,ZZE33B8W2WS927554,VW,Tiguan,5N,2021-12-01,92056,,1,Petra,Baumann,Rosmarinweg 135,40213,Duesseldorf,pbaumann@example.de,+49 170 5027749,790337,88,🙂Vorgang angelegt,Vorgangsstatus,88|239,1,640936,,false,1,83,service,Ölwechsel,,,,neu,"Bei der Annahme festgestellt: Ölwechsel, Longlife zurücksetzen.
Kunde wünscht Kostenrahmen vorab.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
26.05.26 18:59 G. Haas: Fzg. gewaschen, abholbereit"
878224,2026-04-26 15:47:09,2026-04-29 13:37:57,,false,2026-04-28 10:37:57,2026-04-27 10:44:14,2026-04-27 17:44:14,120052,146235,QX-MD 41,ZZB3JMFJ0YA839441,BMW,3er Touring,G21,2017-03-02,79541,Seeblick Pflegedienst AG,3,Nicole,Gross,Malvenweg 48,04109,Leipzig,,0174 9417158,708961,1422,Fahrzeug abgeholt (/kommt nochmal),Vorgangsstatus,1422|951,1,507819,,false,1,55,damage,Rangierschaden,Stoßstange hinten|Stoßstange vorne,leicht,selbstzahler,abgeschlossen,"Lt. Kunde: Rangierschaden beim Rangieren am Hof. Schaden an Stoßstange hinten, Kratzer, Lack nicht durch, ca. 15 cm.
Auch Stoßstange vorne beschädigt (Druckstelle).
Bitte KVA vor Reparatur abstimmen. Leihwagen ja, Hol- und Bringservice ja.
Selbstzahler, Rechnung an Kunde.
Termin nach Teileeingang.
~~~~~~~~~~~~~
29.04.26 19:47 L. Riedel: KV an Kunde verschickt
02.05.26 21:47 L. Riedel: Rückruf nicht erreicht, Mailbox"
838392,2026-08-06 17:26:46,2026-08-29 10:23:20,,true,,2026-08-29 08:23:20,,109673,148958,XQE-GB 659,ZZD4ET7T4R4615163,BMW,3er Touring,G21,2024-07-08,29863,Altmuehl Malerbetrieb GmbH,2,Manuela,Jung,An der Bleiche 64,50667,Koeln,manuela.jung56@example.net,0155 0805132,860671,621,🕐⚡🛒 Teil immer noch nicht geliefert Termin kann nicht gehalten werden,Vorgangsstatus,621|238|598,1,493711,,false,3,174,service,HU/AU,,,,laufend,"HU/AU: TÜV Termin, Fzg. vorher durchsehen.
Kontrollleuchte Reifendruck ist an.
Bitte anrufen wenn mehr anfällt als besprochen. Leihwagen ja."
840172,2026-06-19 14:52:12,2026-06-30 08:40:00,,true,,2026-06-29 13:40:00,,104378,149863,ZQS-A 14,ZZJBHYC12WL016728,Skoda,Scala,NW1,2025-10-13,16408,,3,Yvonne,Vogt,Feldblumenweg 15,86150,Augsburg,yvonne_vogt@example.de,+49 177 4618638,883442,16,⚠️Warte auf Freigabe,Vorgangsstatus,16|938|1099,1,147887,134,false,2,44,damage,Parkschaden,Kotflügel hinten rechts|Stoßstange hinten,leicht,haftpflicht_gegner,laufend,"Anruf Kdune: Parkschaden vor dem Supermarkt, niemand gemeldet. Feine Kratzspuren an Kotflügel hinten rechts, ca. 25 cm.
Zusätzlich Stoßstange hinten betroffen, Druckstelle.
Bitte KVA vor Reparatur abstimmen. Kunde wartet vor Ort.
Haftpflicht Gegner, Gutachter beauftragt.
Bitte Lackabgleich, Farbton pruefen.
~~~~~~~~~~~~~
25.06.26 17:52 Servicebüro: Leihwagen reserviert
01.07.26 17:52 R. Ziegler: KV an Kunde verschickt
08.07.26 17:52 Dispo: Ersatzteil eingetroffen, Termin vereinbaren"
826591,2026-02-04 11:16:39,2026-02-08 08:49:58,,true,,2026-02-07 17:49:58,,118213,138141,QQT-CV 532,ZZA56TPW9WA655566,Audi,A1 Sportback,GB,2014-11-02,144119,Seeblick Logistik GmbH & Co. KG,2,Sandra,Jung,Quittenweg 77,22299,Hamburg,sandra.jung36@example.net,0174 6033415,014445,26,👆🚚 Bringservice,Vorgangsstatus,26|1139|1080,1,020384,128,true,4,261,damage,Parkschaden,Stoßstange vorne rechts,mittel,vollkasko,laufend,"Anruf Kunde: Parkschaden in der Tiefgarage, Verursacher unbekannt. An Stoßstange vorne rechts Lack abgeplatzt (ca. 25 cm).
Kunde möchte wissen ob Instandsetzung reicht. Leihwagen ja, Hol- und Bringservice ja.
Vollkasko, Rückstufung mit Kunde besprochen.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
06.02.26 16:16 G. Maurer: Leihwagen reserviert
11.02.26 18:16 Lack: Freigabe Versicherung eingetroffen
17.02.26 18:16 Servicebüro: Kalkulation fertig, an Prüfer"
